fname,label
5dcb880c.wav,Clarinet
5dd6875c.wav,Violin_or_fiddle
5de123c3.wav,Clarinet
5e04aa68.wav,Cello
5e2417a2.wav,Saxophone
5e3b2fca.wav,Cello
5e4477e9.wav,Cello
5e5bca7a.wav,Cello
5e92ec3d.wav,Saxophone
5eadbc6d.wav,Double_bass
5ec7ad26.wav,Hi-hat
5f0dc8e4.wav,Saxophone
5f1fadee.wav,Clarinet
5f59933f.wav,Saxophone
5f673482.wav,Bass_drum
5f75b9cf.wav,Violin_or_fiddle
5f95ce73.wav,Bass_drum
5fb10f46.wav,Double_bass
5fca447b.wav,Acoustic_guitar
601c44d5.wav,Double_bass
604b54a9.wav,Clarinet
608ac00c.wav,Cello
60ee6e25.wav,Bass_drum
60f481f8.wav,Violin_or_fiddle
6116eaa8.wav,Double_bass
6122f82a.wav,Hi-hat
612702c3.wav,Hi-hat
612a9f1a.wav,Cello
612e2c3e.wav,Hi-hat
615f78cb.wav,Snare_drum
616e8c33.wav,Violin_or_fiddle
616ff2dc.wav,Saxophone
617db487.wav,Acoustic_guitar
6195b3c5.wav,Snare_drum
61b73bfe.wav,Cello
61bee671.wav,Acoustic_guitar
61c914b1.wav,Flute
61e4de0f.wav,Saxophone
61e63fef.wav,Hi-hat
61ef1c43.wav,Double_bass
61f21edf.wav,Saxophone
620dbdce.wav,Saxophone
62189e25.wav,Cello
6228bc8b.wav,Flute
62292efc.wav,Acoustic_guitar
623f0124.wav,Cello
626de1cb.wav,Saxophone
627099f7.wav,Saxophone
62aa42eb.wav,Cello
62b11034.wav,Flute
62c30547.wav,Flute
62d25be7.wav,Hi-hat
62e0d004.wav,Cello
62ff9fde.wav,Cello
630ad55a.wav,Hi-hat
63222cd2.wav,Double_bass
632c3aaf.wav,Violin_or_fiddle
632fd5c9.wav,Bass_drum
6366c230.wav,Violin_or_fiddle
63b9e36a.wav,Double_bass
63c8e4c6.wav,Saxophone
63e0ab2c.wav,Bass_drum
642aba58.wav,Violin_or_fiddle
642ad7e4.wav,Double_bass
6435af44.wav,Double_bass
6439679a.wav,Acoustic_guitar
644a201b.wav,Hi-hat
644cfbc8.wav,Flute
645efe85.wav,Violin_or_fiddle
6475a738.wav,Violin_or_fiddle
6480dd54.wav,Double_bass
6496bf6a.wav,Flute
64ac5d6b.wav,Flute
64ad99d7.wav,Double_bass
64c1bdd2.wav,Double_bass
64d8d4a7.wav,Flute
64edfb51.wav,Violin_or_fiddle
651633e2.wav,Clarinet
652df6f3.wav,Clarinet
654c910e.wav,Clarinet
655b5248.wav,Double_bass
65997d16.wav,Clarinet
65a604fb.wav,Acoustic_guitar
65d277f3.wav,Flute
65d688be.wav,Cello
6604ef02.wav,Acoustic_guitar
6664d3eb.wav,Violin_or_fiddle
668721df.wav,Saxophone
66a159d5.wav,Hi-hat
66a5b9fb.wav,Violin_or_fiddle
66bcf27e.wav,Double_bass
66be15fd.wav,Flute
66c39830.wav,Clarinet
66dd3d3b.wav,Acoustic_guitar
66e0dd75.wav,Cello
66fe50dc.wav,Saxophone
67013df6.wav,Violin_or_fiddle
673defaf.wav,Acoustic_guitar
674664a6.wav,Double_bass
67841fc1.wav,Saxophone
67909683.wav,Snare_drum
67d86f23.wav,Saxophone
67e80e0a.wav,Violin_or_fiddle
67eceec7.wav,Double_bass
67ed3008.wav,Acoustic_guitar
67f5ced8.wav,Clarinet
681b996f.wav,Snare_drum
684e4a9e.wav,Clarinet
68589f79.wav,Violin_or_fiddle
689aa181.wav,Cello
68b11a4d.wav,Clarinet
68bc0ce4.wav,Flute
68e1a3e9.wav,Snare_drum
690556ea.wav,Acoustic_guitar
6987863b.wav,Flute
699044df.wav,Cello
699385f4.wav,Cello
6994bf26.wav,Violin_or_fiddle
69af03c3.wav,Saxophone
69c41690.wav,Violin_or_fiddle
69cadbf5.wav,Flute
69e18f96.wav,Violin_or_fiddle
69e3060d.wav,Double_bass
69e9d6a0.wav,Cello
69f9d967.wav,Snare_drum
6a037ddf.wav,Flute
6a09c24b.wav,Acoustic_guitar
6a210ffa.wav,Cello
6a4276c7.wav,Double_bass
6a446a35.wav,Acoustic_guitar
6a63dd77.wav,Saxophone
6a72696a.wav,Snare_drum
6a7c4f15.wav,Cello
6a8dce61.wav,Saxophone
6a96272b.wav,Bass_drum
6aa010f1.wav,Bass_drum
6ab76c9a.wav,Clarinet
6acef16d.wav,Acoustic_guitar
6b03607b.wav,Double_bass
6b15ac5a.wav,Flute
6b27a847.wav,Flute
6b90ade1.wav,Saxophone
6b93b48a.wav,Double_bass
6bc67fe4.wav,Acoustic_guitar
6c271514.wav,Flute
6c329938.wav,Flute
6c94cf13.wav,Cello
6cde1300.wav,Cello
6ceab67a.wav,Saxophone
6d21ad67.wav,Bass_drum
6daab86c.wav,Saxophone
6dd8c59b.wav,Violin_or_fiddle
6df575aa.wav,Violin_or_fiddle
6dfd9bac.wav,Clarinet
6dfdf381.wav,Cello
6e1f6a82.wav,Double_bass
6e54b3a9.wav,Flute
6ea22bc2.wav,Saxophone
6eb59008.wav,Violin_or_fiddle
6ecc6446.wav,Flute
6ee9f703.wav,Violin_or_fiddle
6ef82473.wav,Flute
6efbaf90.wav,Double_bass
6f02c591.wav,Saxophone
6f95f6ee.wav,Double_bass
6fca680b.wav,Snare_drum
6fd3cd15.wav,Flute
6fdb913f.wav,Acoustic_guitar
6ff78d91.wav,Double_bass
700f6042.wav,Double_bass
7016103a.wav,Double_bass
70231b6a.wav,Saxophone
703e4244.wav,Double_bass
705da657.wav,Acoustic_guitar
706c9a51.wav,Acoustic_guitar
7096f946.wav,Cello
70a2e253.wav,Clarinet
70a42920.wav,Bass_drum
70c00511.wav,Saxophone
70ca9c77.wav,Acoustic_guitar
70d942a5.wav,Bass_drum
70f8cdfa.wav,Bass_drum
70fe372a.wav,Saxophone
715acdb3.wav,Hi-hat
7187cb86.wav,Violin_or_fiddle
718f1572.wav,Cello
71b6d6c9.wav,Bass_drum
71c58e84.wav,Clarinet
71c6451f.wav,Clarinet
71c7c6da.wav,Cello
71e52061.wav,Violin_or_fiddle
71ed6f46.wav,Saxophone
7233498a.wav,Clarinet
725e4647.wav,Bass_drum
7261a227.wav,Hi-hat
727e8840.wav,Double_bass
72d24b33.wav,Double_bass
730434e2.wav,Flute
731f0692.wav,Double_bass
733324ef.wav,Double_bass
7345bacf.wav,Cello
7351502a.wav,Saxophone
7352e28f.wav,Saxophone
73677128.wav,Hi-hat
737aaa61.wav,Acoustic_guitar
73840309.wav,Saxophone
7396e929.wav,Snare_drum
73ffc53f.wav,Clarinet
740c8837.wav,Cello
740e5bb7.wav,Clarinet
7436a76c.wav,Flute
743ae0f9.wav,Cello
7470ab2c.wav,Saxophone
74728e98.wav,Clarinet
7472b44c.wav,Flute
748c5f3b.wav,Saxophone
74cfa1eb.wav,Clarinet
74d3f71d.wav,Violin_or_fiddle
7506dcc4.wav,Acoustic_guitar
75632585.wav,Flute
756fc6fa.wav,Cello
75916a91.wav,Acoustic_guitar
75eeefbf.wav,Violin_or_fiddle
75f988e6.wav,Acoustic_guitar
764e4fce.wav,Bass_drum
766d2f81.wav,Cello
767c9e2d.wav,Violin_or_fiddle
768362fb.wav,Acoustic_guitar
76892e9c.wav,Violin_or_fiddle
769980e5.wav,Double_bass
76ae11d8.wav,Hi-hat
76b0588a.wav,Saxophone
76caa735.wav,Saxophone
76cf62b3.wav,Clarinet
76e07b91.wav,Clarinet
76e56ba9.wav,Double_bass
76f2268a.wav,Violin_or_fiddle
76fdce1b.wav,Clarinet
775f9a04.wav,Flute
77e64c77.wav,Hi-hat
78182721.wav,Snare_drum
781df1a2.wav,Violin_or_fiddle
781e92e0.wav,Violin_or_fiddle
78207d14.wav,Bass_drum
789ceb04.wav,Snare_drum
78a86075.wav,Saxophone
78cf7be3.wav,Double_bass
790b0c13.wav,Saxophone
791648dc.wav,Double_bass
79340af7.wav,Clarinet
7938de7e.wav,Double_bass
796c25a1.wav,Violin_or_fiddle
79753d0c.wav,Saxophone
798b33e8.wav,Acoustic_guitar
79bc77b2.wav,Flute
79c2afb1.wav,Clarinet
79cf0f4b.wav,Snare_drum
79f04f95.wav,Cello
7a458eec.wav,Saxophone
7a4666c5.wav,Double_bass
7a5a8e6a.wav,Flute
7a7b777d.wav,Hi-hat
7a80327b.wav,Clarinet
7a82bd12.wav,Acoustic_guitar
7a871def.wav,Hi-hat
7a9880fb.wav,Snare_drum
7aba7444.wav,Violin_or_fiddle
7ac9a9bf.wav,Acoustic_guitar
7ad126fa.wav,Bass_drum
7af0f234.wav,Flute
7b460e46.wav,Violin_or_fiddle
7b4d753c.wav,Hi-hat
7b5777f2.wav,Saxophone
7b6a119e.wav,Violin_or_fiddle
7baf18f6.wav,Clarinet
7bb189e3.wav,Clarinet
7bc9c37f.wav,Flute
7bce7d7c.wav,Acoustic_guitar
7bfed231.wav,Flute
7c07d6ac.wav,Double_bass
7c8fc462.wav,Flute
7caeda63.wav,Violin_or_fiddle
7cbae5c6.wav,Flute
7cc65c00.wav,Saxophone
7cf3befc.wav,Cello
7d03a440.wav,Clarinet
7d11b3b4.wav,Bass_drum
7d2649b5.wav,Snare_drum
7d28e622.wav,Hi-hat
7d3039a9.wav,Clarinet
7d37ed76.wav,Saxophone
7d7b6fe2.wav,Acoustic_guitar
7d87a34c.wav,Snare_drum
7d896090.wav,Cello
7d96a0b1.wav,Flute
7db2432f.wav,Acoustic_guitar
7dda9dc2.wav,Bass_drum
7e10c7ae.wav,Acoustic_guitar
7e3b2b71.wav,Clarinet
7e498870.wav,Double_bass
7e5c47c9.wav,Acoustic_guitar
7e66cfeb.wav,Double_bass
7e6aaaa3.wav,Cello
7e7c5843.wav,Double_bass
7e85a484.wav,Double_bass
7eab8be1.wav,Acoustic_guitar
7eadea22.wav,Violin_or_fiddle
7eb5554e.wav,Bass_drum
7eb959ec.wav,Clarinet
7eb9dac0.wav,Violin_or_fiddle
7ec8b121.wav,Saxophone
7ee7a710.wav,Double_bass
7ef380a8.wav,Acoustic_guitar
7f097912.wav,Hi-hat
7f199dc1.wav,Hi-hat
7f1a7122.wav,Double_bass
7f46849b.wav,Cello
7f553a15.wav,Violin_or_fiddle
7f6dfd5b.wav,Flute
7f7310a5.wav,Snare_drum
7f828087.wav,Acoustic_guitar
7fa88daa.wav,Saxophone
7fb68d4d.wav,Saxophone
7fd9457c.wav,Clarinet
800b401e.wav,Clarinet
801a341a.wav,Violin_or_fiddle
80653fbf.wav,Cello
807116b8.wav,Clarinet
8073923c.wav,Double_bass
80784970.wav,Violin_or_fiddle
807e8ac4.wav,Flute
8084970f.wav,Saxophone
809ea09e.wav,Bass_drum
80d11b17.wav,Violin_or_fiddle
80d22981.wav,Acoustic_guitar
80d770cd.wav,Saxophone
80ef109f.wav,Violin_or_fiddle
811bf309.wav,Cello
811e1301.wav,Clarinet
812f079e.wav,Hi-hat
81337cd8.wav,Double_bass
81b607de.wav,Acoustic_guitar
81be79f6.wav,Flute
81c62db2.wav,Double_bass
81cb6681.wav,Clarinet
81d9f077.wav,Cello
81e56a0f.wav,Violin_or_fiddle
81ec2e65.wav,Acoustic_guitar
81ef75df.wav,Clarinet
81f0cefe.wav,Double_bass
820ca779.wav,Flute
820f3645.wav,Saxophone
8217f351.wav,Clarinet
822fdbff.wav,Violin_or_fiddle
823e3be5.wav,Acoustic_guitar
824c69d3.wav,Violin_or_fiddle
82689427.wav,Cello
826f23dd.wav,Acoustic_guitar
82b513fe.wav,Violin_or_fiddle
82c4cf74.wav,Snare_drum
82d4fb44.wav,Snare_drum
82d58fa4.wav,Clarinet
82dcb7ef.wav,Violin_or_fiddle
82ecb65c.wav,Acoustic_guitar
82ef1c9a.wav,Snare_drum
82f9184f.wav,Clarinet
82fa96a7.wav,Acoustic_guitar
82feeab8.wav,Bass_drum
831c3001.wav,Flute
831efaf7.wav,Clarinet
8332e01d.wav,Double_bass
8396ddd8.wav,Clarinet
83bd40b1.wav,Saxophone
83bf905c.wav,Saxophone
83c449b0.wav,Acoustic_guitar
83cdded0.wav,Flute
83dfe2f2.wav,Hi-hat
84043116.wav,Bass_drum
84404ec9.wav,Clarinet
84894270.wav,Violin_or_fiddle
848d442c.wav,Violin_or_fiddle
848faca3.wav,Violin_or_fiddle
849d97d6.wav,Double_bass
84a7f354.wav,Clarinet
84ba894c.wav,Saxophone
84c521bf.wav,Saxophone
84e54455.wav,Saxophone
84f46494.wav,Clarinet
84f5b84b.wav,Flute
853c5a08.wav,Cello
8558d866.wav,Flute
856ef8d7.wav,Double_bass
85834e0b.wav,Flute
8599f0a2.wav,Saxophone
85b3b38d.wav,Violin_or_fiddle
85d6a7d2.wav,Flute
85d825f1.wav,Double_bass
85e3073f.wav,Saxophone
85fd2b40.wav,Clarinet
860a2f2e.wav,Saxophone
86154cb7.wav,Violin_or_fiddle
8650e7fd.wav,Acoustic_guitar
8674c96e.wav,Flute
868db11e.wav,Double_bass
86db4afb.wav,Double_bass
86e8698a.wav,Violin_or_fiddle
86f881f3.wav,Double_bass
8708ffe8.wav,Clarinet
87286ca4.wav,Saxophone
87389ed4.wav,Violin_or_fiddle
874959d9.wav,Clarinet
879796a5.wav,Double_bass
87e8ae71.wav,Violin_or_fiddle
880c48fa.wav,Acoustic_guitar
88500b88.wav,Cello
88780eac.wav,Bass_drum
889a0bc2.wav,Violin_or_fiddle
88ac1360.wav,Acoustic_guitar
88fd411f.wav,Snare_drum
89055011.wav,Violin_or_fiddle
8916ffcd.wav,Clarinet
892505e9.wav,Double_bass
89269203.wav,Flute
89462d3b.wav,Flute
897eed84.wav,Cello
8986cced.wav,Flute
8987511f.wav,Acoustic_guitar
89a058e2.wav,Acoustic_guitar
89c2111f.wav,Double_bass
89d12569.wav,Flute
89f33989.wav,Clarinet
8a2f4e19.wav,Acoustic_guitar
8a3e5147.wav,Clarinet
8a4d0d1e.wav,Hi-hat
8a68f631.wav,Saxophone
8a6ad56f.wav,Cello
8a843f42.wav,Snare_drum
8aaada9f.wav,Clarinet
8ae68e01.wav,Flute
8af3c40f.wav,Cello
8b14e805.wav,Snare_drum
8b33f120.wav,Clarinet
8b65c98b.wav,Saxophone
8b6a16de.wav,Bass_drum
8bc4df93.wav,Clarinet
8bd954b8.wav,Cello
8c1d4c50.wav,Violin_or_fiddle
8c452b56.wav,Flute
8c525564.wav,Clarinet
8c78be1b.wav,Snare_drum
8c8112f6.wav,Clarinet
8c9da787.wav,Violin_or_fiddle
8cd809d3.wav,Hi-hat
8ce2e863.wav,Double_bass
8cfbfd2c.wav,Bass_drum
8d0d7231.wav,Double_bass
8d490c5e.wav,Bass_drum
8d4f9ffa.wav,Double_bass
8d51290f.wav,Cello
8d647117.wav,Clarinet
8d7a9c06.wav,Violin_or_fiddle
8d7d7dba.wav,Violin_or_fiddle
8da6c391.wav,Saxophone
8da75280.wav,Acoustic_guitar
8de5e04d.wav,Acoustic_guitar
8dfd2855.wav,Acoustic_guitar
8e135724.wav,Saxophone
8e21023c.wav,Clarinet
8e2d8cf6.wav,Cello
8e2df31d.wav,Cello
8e48f5a7.wav,Violin_or_fiddle
8e7512f7.wav,Snare_drum
8ebeeb5b.wav,Clarinet
8ee44fb5.wav,Clarinet
8f0513e9.wav,Hi-hat
8f19c3a5.wav,Snare_drum
8f223da9.wav,Saxophone
8f2fd2f4.wav,Cello
8f339c50.wav,Acoustic_guitar
8f4390df.wav,Cello
8f6fc115.wav,Clarinet
8fa096bf.wav,Saxophone
8fad9735.wav,Clarinet
8fe0469c.wav,Saxophone
8ffd4ff9.wav,Snare_drum
901370b6.wav,Clarinet
90146556.wav,Snare_drum
902e49cf.wav,Snare_drum
903f5020.wav,Saxophone
90613d4b.wav,Clarinet
90a3a39c.wav,Flute
90b05b4d.wav,Flute
91214155.wav,Clarinet
9147666d.wav,Violin_or_fiddle
914d75e2.wav,Double_bass
914df865.wav,Saxophone
91589588.wav,Cello
915f042e.wav,Snare_drum
918d0d06.wav,Saxophone
918e91ba.wav,Flute
91c20b98.wav,Snare_drum
91c86274.wav,Clarinet
91d51cde.wav,Clarinet
91f4fbbe.wav,Cello
9213bda5.wav,Clarinet
921eee9d.wav,Bass_drum
9226c06e.wav,Bass_drum
924f77c2.wav,Double_bass
92aeecd5.wav,Snare_drum
930d93e8.wav,Clarinet
9312a465.wav,Double_bass
93198de4.wav,Snare_drum
9320c55f.wav,Snare_drum
932280e6.wav,Snare_drum
9346e7b5.wav,Acoustic_guitar
93519b51.wav,Cello
94072fe7.wav,Hi-hat
941948de.wav,Clarinet
9451faed.wav,Acoustic_guitar
947e032f.wav,Acoustic_guitar
9482e6aa.wav,Hi-hat
94ac7699.wav,Violin_or_fiddle
94b5936a.wav,Cello
9503993d.wav,Double_bass
9522a3f6.wav,Violin_or_fiddle
953073cc.wav,Saxophone
954128f1.wav,Acoustic_guitar
956d90d2.wav,Double_bass
957a1c84.wav,Violin_or_fiddle
95a54c9a.wav,Clarinet
95b961c8.wav,Clarinet
95e1d0ae.wav,Double_bass
95eb2e1a.wav,Double_bass
9615da77.wav,Clarinet
962b14bb.wav,Double_bass
96480ba8.wav,Snare_drum
965e56e4.wav,Cello
96721b90.wav,Acoustic_guitar
967e7193.wav,Double_bass
96815d71.wav,Violin_or_fiddle
9693b0fe.wav,Acoustic_guitar
969b4f60.wav,Cello
96adbece.wav,Hi-hat
96dad435.wav,Saxophone
96e5f7c8.wav,Cello
96e9e3e9.wav,Flute
9713a607.wav,Double_bass
97223bf2.wav,Acoustic_guitar
977cf8c5.wav,Acoustic_guitar
97a079d5.wav,Double_bass
97a1d2cb.wav,Clarinet
97c2fed9.wav,Bass_drum
97db1f95.wav,Violin_or_fiddle
98251d65.wav,Violin_or_fiddle
988025aa.wav,Clarinet
98aeddbf.wav,Clarinet
98c9a93d.wav,Violin_or_fiddle
98cf9714.wav,Acoustic_guitar
98d6a254.wav,Cello
98fb288b.wav,Saxophone
99037a46.wav,Flute
9923ddf8.wav,Acoustic_guitar
993420a6.wav,Saxophone
993f7c05.wav,Flute
99411449.wav,Saxophone
9950d23a.wav,Flute
9978b153.wav,Snare_drum
9984bfd9.wav,Hi-hat
99a5838c.wav,Double_bass
99ac6bcd.wav,Clarinet
99c96a07.wav,Hi-hat
99ca03d2.wav,Clarinet
99e81de6.wav,Cello
99e97f38.wav,Double_bass
9a01151b.wav,Flute
9a0ad181.wav,Cello
9a215d6a.wav,Flute
9a3ce4ef.wav,Saxophone
9a4bfb69.wav,Bass_drum
9a61e15d.wav,Clarinet
9a679751.wav,Violin_or_fiddle
9a6a0993.wav,Hi-hat
9a722e53.wav,Clarinet
9a72bb2e.wav,Violin_or_fiddle
9a87841a.wav,Bass_drum
9ab4b484.wav,Flute
9adeec85.wav,Violin_or_fiddle
9adffd44.wav,Bass_drum
9aeb5b7c.wav,Double_bass
9b3f965b.wav,Hi-hat
9bc87f37.wav,Cello
9bceebbb.wav,Saxophone
9bedf2cf.wav,Flute
9bf2f8d2.wav,Bass_drum
9c0838c1.wav,Saxophone
9c13c0f4.wav,Clarinet
9c27892f.wav,Saxophone
9c2ba819.wav,Cello
9c452692.wav,Violin_or_fiddle
9c53c34c.wav,Cello
9c56788f.wav,Hi-hat
9c917ad7.wav,Cello
9ca0bd7a.wav,Violin_or_fiddle
9cc1cf39.wav,Flute
9cc4b0d0.wav,Snare_drum
9cd05a2b.wav,Saxophone
9ced37af.wav,Saxophone
9cf87d5e.wav,Flute
9d072bbc.wav,Acoustic_guitar
9d265924.wav,Snare_drum
9d308738.wav,Snare_drum
9d5c11e3.wav,Flute
9dac2618.wav,Bass_drum
9dd0141c.wav,Double_bass
9e2a67a4.wav,Flute
9e3bc1b6.wav,Cello
9e4a55f7.wav,Hi-hat
9e4e38dd.wav,Clarinet
9e613573.wav,Acoustic_guitar
9e969e02.wav,Flute
9ea2e8a4.wav,Bass_drum
9ee5e052.wav,Cello
9ee6f88f.wav,Clarinet
9eeee74d.wav,Snare_drum
9f0d8ba2.wav,Cello
9f2c9979.wav,Violin_or_fiddle
9f314faa.wav,Violin_or_fiddle
9f42a285.wav,Flute
9f522cda.wav,Flute
9f6d8417.wav,Snare_drum
9f6eac9c.wav,Flute
9f76da16.wav,Violin_or_fiddle
9f84ea5a.wav,Snare_drum
9fafd09e.wav,Saxophone
9fcbf5c6.wav,Acoustic_guitar
a010aa8c.wav,Cello
a018addc.wav,Acoustic_guitar
a0220d4c.wav,Acoustic_guitar
a0476541.wav,Snare_drum
a0494332.wav,Bass_drum
a053797b.wav,Clarinet
a059c58e.wav,Acoustic_guitar
a05e8415.wav,Snare_drum
a0678493.wav,Hi-hat
a07014b6.wav,Clarinet
a08be6f7.wav,Hi-hat
a090c45a.wav,Hi-hat
a0cbe92e.wav,Double_bass
a0d273d0.wav,Saxophone
a10486c4.wav,Flute
a1142a5e.wav,Acoustic_guitar
a128dbd0.wav,Violin_or_fiddle
a138161a.wav,Acoustic_guitar
a139a928.wav,Clarinet
a13c3b3b.wav,Clarinet
a1547447.wav,Cello
a159284f.wav,Violin_or_fiddle
a16cc0fc.wav,Saxophone
a1b369d7.wav,Hi-hat
a1e15b33.wav,Snare_drum
a1eb1ba8.wav,Cello
a20aeb44.wav,Saxophone
a20d34e8.wav,Flute
a21cb79e.wav,Flute
a225b11d.wav,Hi-hat
a24a925e.wav,Violin_or_fiddle
a2502b0b.wav,Snare_drum
a2517ae9.wav,Flute
a25423a8.wav,Acoustic_guitar
a2632fce.wav,Cello
a2d9bbfb.wav,Violin_or_fiddle
a329f591.wav,Cello
a3526374.wav,Acoustic_guitar
a38815ad.wav,Saxophone
a392fe69.wav,Violin_or_fiddle
a3b975c1.wav,Cello
a402ad98.wav,Flute
a405ece1.wav,Acoustic_guitar
a42a8dc3.wav,Hi-hat
a439d172.wav,Cello
a4791802.wav,Saxophone
a48c28b0.wav,Clarinet
a4c6a3f7.wav,Acoustic_guitar
a4e098cf.wav,Cello
a4e1fac1.wav,Clarinet
a4f46324.wav,Flute
a5157cb6.wav,Flute
a56c5e8e.wav,Saxophone
a57ebb7c.wav,Saxophone
a59b5a08.wav,Cello
a5a7f4df.wav,Flute
a5b01a7d.wav,Double_bass
a5c51c97.wav,Bass_drum
a5c92b8f.wav,Snare_drum
a5f57993.wav,Hi-hat
a5f8d853.wav,Violin_or_fiddle
a603a2be.wav,Bass_drum
a6066192.wav,Violin_or_fiddle
a629ead0.wav,Hi-hat
a6339fc0.wav,Cello
a635795a.wav,Flute
a6420b34.wav,Saxophone
a646d10d.wav,Acoustic_guitar
a64a3740.wav,Clarinet
a6728901.wav,Acoustic_guitar
a6a969e4.wav,Double_bass
a6b02a43.wav,Clarinet
a702f715.wav,Double_bass
a71b2946.wav,Double_bass
a71babd2.wav,Cello
a7295103.wav,Flute
a75e8258.wav,Cello
a77e4bcb.wav,Violin_or_fiddle
a7964699.wav,Hi-hat
a7ad0909.wav,Saxophone
a7b12bf3.wav,Saxophone
a7b4f36a.wav,Violin_or_fiddle
a7e15331.wav,Clarinet
a81b45a1.wav,Hi-hat
a8361de4.wav,Hi-hat
a85cec71.wav,Cello
a85ff4da.wav,Violin_or_fiddle
a8683041.wav,Double_bass
a8704b8e.wav,Hi-hat
a871839b.wav,Flute
a882a030.wav,Bass_drum
a89b3d24.wav,Acoustic_guitar
a8b67798.wav,Saxophone
a8b6ece8.wav,Cello
a8be1741.wav,Flute
a95c016b.wav,Flute
a9af525b.wav,Violin_or_fiddle
a9e1b8a5.wav,Snare_drum
a9ec1624.wav,Violin_or_fiddle
a9f3c0c5.wav,Bass_drum
aa093cc6.wav,Saxophone
aa909ac6.wav,Saxophone
aa9ae956.wav,Bass_drum
aab28420.wav,Violin_or_fiddle
aac26506.wav,Clarinet
aacefbf1.wav,Snare_drum
aad3fd7a.wav,Acoustic_guitar
aaec40ba.wav,Acoustic_guitar
aaf6167e.wav,Violin_or_fiddle
ab166a21.wav,Clarinet
ab23edb1.wav,Flute
ab465bf9.wav,Saxophone
ab64c062.wav,Clarinet
ab67eaf3.wav,Double_bass
ab81b78c.wav,Flute
ab8e8ae3.wav,Cello
abb0e46e.wav,Violin_or_fiddle
abd525ef.wav,Hi-hat
ac00a026.wav,Hi-hat
ac087c83.wav,Double_bass
ac097834.wav,Saxophone
ac35d055.wav,Cello
ac42801e.wav,Double_bass
ac52ee24.wav,Violin_or_fiddle
ac650d33.wav,Bass_drum
aca975c3.wav,Saxophone
acc419e6.wav,Saxophone
accdd468.wav,Hi-hat
acdb405a.wav,Cello
ad06c90b.wav,Cello
ad3ff995.wav,Hi-hat
ad42e493.wav,Clarinet
ad7a0dd8.wav,Clarinet
ad7ec8cb.wav,Clarinet
ad91fee3.wav,Cello
ad999a17.wav,Acoustic_guitar
adc9d9d8.wav,Snare_drum
adf35797.wav,Acoustic_guitar
ae0d9801.wav,Flute
ae26f1af.wav,Double_bass
ae38fd74.wav,Snare_drum
ae578781.wav,Flute
ae5c5c48.wav,Flute
ae67b6b6.wav,Clarinet
ae733935.wav,Double_bass
ae7d1c37.wav,Snare_drum
ae8d10a8.wav,Clarinet
ae8eee17.wav,Clarinet
ae9308c1.wav,Snare_drum
aecf8744.wav,Acoustic_guitar
aed9d22f.wav,Hi-hat
aef27ffa.wav,Acoustic_guitar
aefa64ef.wav,Hi-hat
aefd8a46.wav,Acoustic_guitar
af227d6f.wav,Flute
af26af82.wav,Snare_drum
af37d60f.wav,Snare_drum
af3ba889.wav,Violin_or_fiddle
af68a762.wav,Flute
af7d378f.wav,Cello
af8034f1.wav,Snare_drum
afb90284.wav,Double_bass
afbdea95.wav,Hi-hat
afc24d59.wav,Cello
afe33168.wav,Saxophone
b0040f47.wav,Snare_drum
b014444f.wav,Cello
b02c57e9.wav,Acoustic_guitar
b03097d6.wav,Saxophone
b032fee6.wav,Violin_or_fiddle
b04794e5.wav,Double_bass
b04badcf.wav,Flute
b050e599.wav,Bass_drum
b094a923.wav,Clarinet
b0b7029b.wav,Cello
b0b844f6.wav,Double_bass
b0c06255.wav,Clarinet
b0d9849d.wav,Flute
b0e98cd1.wav,Acoustic_guitar
b0f271a3.wav,Snare_drum
b11880e8.wav,Snare_drum
b120dc90.wav,Saxophone
b124ad3b.wav,Acoustic_guitar
b12bd3a4.wav,Hi-hat
b18b17ca.wav,Clarinet
b191ac63.wav,Clarinet
b1c0912f.wav,Snare_drum
b20512a1.wav,Acoustic_guitar
b217c2f6.wav,Bass_drum
b218444c.wav,Snare_drum
b2261238.wav,Acoustic_guitar
b235e178.wav,Clarinet
b24ffcd5.wav,Flute
b272072e.wav,Flute
b2801d36.wav,Acoustic_guitar
b2dd438a.wav,Snare_drum
b31ed1fb.wav,Hi-hat
b331f336.wav,Bass_drum
b342332d.wav,Bass_drum
b35b2952.wav,Saxophone
b36ddd2a.wav,Double_bass
b37b60fb.wav,Cello
b3935201.wav,Flute
b3ad87ce.wav,Cello
b3cee50d.wav,Cello
b428466c.wav,Double_bass
b4324916.wav,Cello
b4608f87.wav,Hi-hat
b462999a.wav,Double_bass
b469f417.wav,Double_bass
b46cb6aa.wav,Violin_or_fiddle
b47e0c27.wav,Acoustic_guitar
b490247e.wav,Clarinet
b4a519aa.wav,Acoustic_guitar
b4aa81ca.wav,Flute
b4b2b68d.wav,Flute
b4c03fe3.wav,Violin_or_fiddle
b50bbfa4.wav,Acoustic_guitar
b5174361.wav,Flute
b532b9e3.wav,Clarinet
b571b485.wav,Double_bass
b578843d.wav,Clarinet
b59561bd.wav,Double_bass
b5a9e6ce.wav,Acoustic_guitar
b5c1c5b5.wav,Double_bass
b5e11334.wav,Saxophone
b5e34de8.wav,Saxophone
b5eec01c.wav,Violin_or_fiddle
b60ff4ea.wav,Saxophone
b665434e.wav,Saxophone
b67c6dd7.wav,Flute
